Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","196","Chypre","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","28805.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","290481.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","370543.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","19784.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","23970.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","20384.53","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","25500.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","43828482","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","44257501.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","628736","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","654736.91","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","961537","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","927341.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","10069069.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","10307566.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","686914.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","706830.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","677694.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","694870.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","661106","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","668449.62","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","12100","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","11633.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","15982","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","15565.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","41565.85","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","51527.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","4185.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","5276.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","2308.17","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","2483.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","3738262","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","3876691.33","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","52088","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","53419.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","63700","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","82844.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","440519.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","423567.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","51027.65","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","49037.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","23407.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","22821.3","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","4229943","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","4218020.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","64984","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","64859.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","107903","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","103477.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","1253456.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","1354427.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","84039.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","91761.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","80882.45","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","88010.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","25245788","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","26367720.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","416516","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","434755.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","379825","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","429304.34","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","1127671.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","1182252.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","146047.46","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","151128.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","52041.73","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","55264.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","3276279","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","3270538.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","54798","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","55320.2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","69801","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","75378.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","1421410.7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","1458981.48","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","84851","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","87073.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","105710.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","108053.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","11686955","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","11702602.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","211231","E","Valeur estimée"
